CustomerID,Age,Gender,Income
C2413,50,Male,134466
C2414,65,Female,36966
C2415,21,Male,53046
C2416,51,Male,50165
C2417,19,Female,42184
C2418,57,Male,84218
C2419,25,Male,103971
C2420,45,Male,117861
C2421,24,Male,102898
C2422,51,Male,126315
C2423,64,Other,132331
C2424,65,Female,65863
C2425,27,Female,110732
C2426,64,Other,79797
C2427,24,Female,57420
C2428,33,Female,67058
C2429,40,Other,103978
C2430,69,Male,104449
C2431,50,Other,122058
C2432,45,Male,48321
C2433,40,Male,83087
C2434,53,Male,109640
C2435,34,Female,92528
C2436,53,Male,103080
C2437,49,Other,139819
C2438,44,Female,74512
C2439,61,Other,103509
C2440,23,Male,119655
C2441,24,Other,73984
C2442,35,Other,35557
C2443,36,Female,75824
C2444,50,Female,40149
C2445,37,Other,145938
C2446,62,Male,62113
C2447,64,Male,106539
C2448,46,Male,42400
C2449,65,Male,58525
C2450,42,Male,39458
C2451,59,Other,109088
C2452,34,Male,59259
C2453,56,Male,143889
C2454,60,Female,48919
C2455,40,Other,103263
C2456,27,Female,93421
C2457,41,Other,46725
C2458,62,Female,95588
C2459,24,Other,58932
C2460,33,Other,118715
C2461,32,Other,52844
C2462,44,Female,70572
C2463,31,Other,132305
C2464,32,Male,132845
C2465,68,Male,53122
C2466,31,Other,123191
C2467,46,Female,148811
C2468,55,Other,80857
C2469,31,Other,33028
C2470,48,Female,67315
C2471,44,Male,69895
C2472,31,Male,118621
C2473,43,Other,148860
C2474,45,Other,35486
C2475,33,Male,50592
C2476,22,Male,72278
C2477,38,Male,98150
C2478,58,Female,120802
C2479,20,Female,43647
C2480,26,Female,55855
C2481,56,Other,133091
C2482,46,Male,113556
C2483,32,Other,34472
C2484,25,Male,85707
C2485,46,Other,54980
C2486,23,Male,74964
C2487,41,Male,70056
C2488,28,Other,141257
C2489,50,Male,69547
C2490,69,Female,110949
C2491,62,Other,141626
C2492,39,Other,69810
C2493,24,Male,140685
C2494,57,Female,137069
C2495,35,Male,116532
C2496,68,Male,57614
C2497,51,Male,30945
C2498,35,Other,113643
C2499,48,Other,35401
C2500,66,Female,97297
C2501,54,Male,116233
C2502,68,Male,51361
C2503,37,Male,106730
C2504,39,Other,140538
C2505,31,Female,134241
C2506,30,Other,85550
C2507,48,Female,106915
C2508,59,Female,80982
C2509,37,Other,146485
C2510,58,Other,32109
C2511,54,Other,80219
C2512,24,Male,100570
C2513,30,Male,46445
C2514,55,Female,62146
C2515,38,Female,41820
C2516,50,Female,71843
C2517,65,Male,72525
C2518,25,Other,142322
C2519,30,Other,133932
C2520,21,Female,30694
C2521,35,Female,52298
C2522,38,Other,108688
C2523,58,Male,97743
C2524,53,Other,142939
C2525,18,Male,64982
C2526,45,Female,85319
C2527,34,Female,96900
C2528,64,Male,128195
C2529,62,Female,148739
C2530,24,Other,149099
C2531,19,Other,84171
C2532,49,Female,37782
C2533,49,Male,35180
C2534,21,Female,34934
C2535,62,Other,110010
C2536,19,Male,93874
C2537,24,Female,125212
C2538,43,Female,99644
C2539,31,Male,112230
C2540,62,Other,119420
C2541,49,Female,79111
C2542,48,Female,52390
C2543,50,Other,31949
C2544,59,Male,124242
C2545,23,Female,136851
C2546,44,Female,32617
C2547,26,Male,140186
C2548,46,Female,50921
C2549,52,Female,67065
C2550,30,Male,72250
C2551,59,Other,99759
C2552,60,Other,138215
C2553,34,Male,125098
C2554,21,Male,108640
C2555,29,Male,89685
C2556,18,Male,55668
C2557,26,Other,86129
C2558,30,Female,40828
C2559,41,Other,37737
C2560,62,Female,125721
C2561,32,Male,97442
C2562,60,Male,112731
C2563,55,Female,146361
C2564,43,Male,107990
C2565,67,Other,125823
C2566,34,Male,105311
C2567,56,Female,91078
C2568,35,Female,98569
C2569,57,Male,135243
C2570,62,Male,52342
C2571,63,Male,126852
C2572,49,Other,79328
C2573,32,Male,57613
C2574,53,Male,84991
C2575,40,Other,103473
C2576,39,Female,47353
C2577,26,Female,119487
C2578,49,Female,74227
C2579,54,Other,44112
C2580,36,Male,95603
C2581,32,Other,55175
C2582,37,Female,41983
C2583,67,Female,89289
C2584,41,Male,33775
C2585,58,Male,147446
C2586,27,Other,132285
C2587,64,Other,68718
C2588,56,Other,47859
C2589,64,Male,36184
C2590,63,Male,50092
C2591,48,Other,124768
C2592,27,Male,70540
C2593,44,Female,105969
C2594,35,Male,57951
C2595,69,Other,82353
C2596,60,Male,73950
C2597,39,Female,83829
C2598,62,Male,98535
C2599,33,Female,64539
C2600,48,Female,127300
C2601,26,Male,137415
C2602,20,Other,133639
C2603,36,Other,148818
C2604,41,Female,139145
C2605,52,Female,129632
C2606,30,Male,91063
C2607,20,Male,146273
C2608,61,Female,54351
C2609,49,Other,82799
C2610,48,Male,142520
C2611,18,Female,128842
C2612,56,Female,38671
C2613,66,Other,134116
C2614,37,Other,58978
C2615,62,Female,101193
C2616,29,Male,94275
C2617,64,Female,129139
C2618,18,Male,43401
C2619,28,Other,77841
C2620,52,Male,139513
C2621,45,Female,37794
C2622,33,Other,41812
C2623,54,Female,123396
C2624,35,Male,73908
C2625,32,Other,40036
C2626,56,Other,42742
C2627,30,Male,46332
C2628,49,Male,146977
C2629,29,Male,56284
C2630,58,Male,33752
C2631,22,Female,144345
C2632,34,Other,70606
C2633,28,Other,97817
C2634,24,Other,147923
C2635,63,Male,112758
C2636,58,Female,47651
C2637,37,Other,100555
C2638,51,Male,31709
C2639,61,Male,66188
C2640,18,Male,131688
C2641,45,Male,41536
C2642,42,Male,84922
C2643,45,Female,109208
C2644,49,Other,134244
C2645,58,Male,115239
C2646,30,Male,122281
C2647,44,Other,89391
C2648,69,Female,140466
C2649,32,Female,36741
C2650,29,Other,57157
C2651,65,Female,79178
C2652,26,Other,115686
C2653,23,Male,73108
C2654,66,Other,61371
C2655,37,Female,30688
C2656,49,Other,113315
C2657,27,Male,125602
C2658,23,Other,128425
C2659,44,Other,125960
C2660,27,Male,41239
C2661,49,Other,126747
C2662,46,Female,46844
C2663,56,Female,81926
C2664,68,Male,143289
C2665,39,Other,121508
C2666,58,Other,74826
C2667,33,Male,132342
C2668,32,Female,97721
C2669,65,Male,43817
C2670,52,Other,43448
C2671,59,Other,113367
C2672,23,Male,32672
C2673,37,Other,101146
C2674,37,Female,76484
C2675,25,Female,56825
C2676,26,Male,100818
C2677,48,Other,93538
C2678,37,Male,109423
C2679,52,Female,44380
C2680,31,Male,96727
C2681,29,Other,112545
C2682,66,Female,75117
C2683,67,Other,95195
C2684,28,Other,31734
C2685,63,Other,138181
C2686,55,Male,114732
C2687,20,Other,143356
C2688,53,Other,63639
C2689,42,Male,41065
C2690,45,Female,94921
C2691,36,Male,135489
C2692,49,Other,39008
C2693,69,Other,109509
C2694,49,Other,57635
C2695,30,Male,126701
C2696,19,Male,74021
C2697,63,Male,38612
C2698,61,Other,56239
C2699,19,Female,64328
C2700,63,Other,138470
C2701,34,Female,63079
C2702,37,Female,142627
C2703,31,Male,79128
C2704,53,Other,139976
C2705,65,Male,49974
C2706,55,Female,120473
C2707,47,Male,112298
C2708,42,Other,70770
C2709,39,Male,44692
C2710,46,Female,84519
C2711,59,Other,109507
C2712,44,Male,41902
C2713,66,Female,135797
C2714,67,Male,47422
C2715,48,Female,124745
C2716,24,Male,30774
C2717,35,Female,88862
C2718,59,Female,96431
C2719,59,Male,40691
C2720,46,Other,42066
C2721,45,Other,34216
C2722,33,Male,76945
C2723,59,Female,60022
C2724,65,Other,144481
C2725,58,Female,73577
C2726,53,Female,68113
C2727,48,Female,87398
C2728,40,Female,68272
C2729,56,Other,79131
C2730,38,Male,46913
C2731,55,Other,76510
C2732,44,Male,89816
C2733,44,Other,41871
C2734,57,Other,70551
C2735,62,Female,45502
C2736,22,Male,94600
C2737,34,Other,117027
C2738,40,Male,38206
C2739,34,Other,117118
C2740,33,Female,78896
C2741,22,Other,93894
C2742,63,Male,35904
C2743,37,Other,47257
C2744,38,Female,62301
C2745,35,Female,63511
C2746,28,Female,67384
C2747,29,Male,39782
C2748,28,Female,105440
C2749,42,Male,147410
C2750,65,Male,131805
C2751,39,Male,89019
C2752,66,Female,81761
C2753,40,Female,77245
C2754,47,Other,86078
C2755,52,Female,63228
C2756,60,Female,43605
C2757,55,Other,137485
C2758,46,Female,112856
C2759,44,Female,99315
C2760,38,Other,124003
C2761,68,Male,58939
C2762,69,Female,86060
C2763,27,Other,102994
C2764,44,Male,117790
C2765,55,Female,41052
C2766,39,Male,71900
C2767,26,Other,110625
C2768,60,Male,49220
C2769,66,Other,69671
C2770,20,Female,93356
C2771,38,Male,56815
C2772,61,Male,89257
C2773,20,Male,90278
C2774,46,Male,41366
C2775,27,Female,139680
C2776,41,Other,34331
C2777,46,Other,118955
C2778,53,Female,54769
C2779,31,Other,127727
C2780,33,Other,96722
C2781,68,Female,80986
C2782,55,Female,137061
C2783,43,Male,64806
C2784,52,Other,147515
C2785,48,Female,47044
C2786,35,Male,122999
C2787,35,Male,103606
C2788,60,Other,82294
C2789,57,Female,92446
C2790,18,Female,103638
C2791,29,Male,44493
C2792,55,Other,133525
C2793,59,Female,104036
C2794,63,Other,61651
C2795,69,Female,115204
C2796,31,Male,103740
C2797,21,Other,92703
C2798,24,Male,117234
C2799,42,Female,144102
C2800,52,Male,104696
C2801,62,Female,143281
C2802,46,Male,124225
C2803,56,Male,136549
C2804,60,Male,121139
C2805,58,Male,60587
C2806,33,Male,146324
C2807,28,Female,100885
C2808,35,Male,142206
C2809,22,Other,51866
C2810,34,Other,99485
C2811,41,Female,102402
C2812,65,Other,108403
C2813,18,Male,89496
C2814,67,Other,37102
C2815,64,Male,48542
C2816,54,Male,99774
C2817,20,Female,138547
C2818,40,Male,59279
C2819,68,Female,135069
C2820,45,Female,126095
C2821,47,Other,59359
C2822,27,Other,70339
C2823,51,Female,69657
C2824,61,Male,138197
C2825,42,Other,107138
C2826,65,Other,43861
C2827,50,Other,88377
C2828,48,Other,123540
C2829,51,Female,83045
C2830,29,Other,123940
C2831,24,Female,30623
C2832,58,Other,80391
C2833,22,Other,71795
C2834,23,Other,64659
C2835,21,Other,103856
C2836,25,Other,143492
C2837,50,Male,102253
C2838,61,Female,93284
C2839,62,Male,87229
C2840,45,Female,144076
C2841,22,Other,60156
C2842,19,Male,100646
C2843,66,Other,56593
C2844,42,Other,44410
C2845,69,Female,102736
C2846,34,Other,41387
C2847,68,Female,109768
C2848,31,Female,84700
C2849,28,Male,77257
C2850,38,Other,114236
C2851,57,Male,143611
C2852,46,Female,33090
C2853,65,Male,32943
C2854,51,Female,123131
C2855,68,Male,76353
C2856,60,Female,132860
C2857,43,Male,127906
C2858,45,Female,99016
C2859,58,Other,148666
C2860,51,Female,94733
C2861,31,Other,144576
C2862,49,Other,111535
C2863,45,Male,128458
C2864,32,Male,31239
C2865,44,Other,122198
C2866,32,Male,105295
C2867,56,Female,80174
C2868,19,Female,32104
C2869,50,Female,109540
C2870,32,Male,95206
C2871,61,Female,100339
C2872,36,Other,54509
C2873,54,Female,65465
C2874,35,Male,86542
C2875,40,Male,142762
C2876,24,Other,66913
C2877,29,Other,96701
C2878,35,Other,114369
C2879,48,Male,82194
C2880,56,Other,40898
C2881,41,Male,74366
C2882,43,Male,33277
C2883,56,Male,78410
C2884,36,Other,125532
C2885,44,Other,121020
C2886,31,Male,77492
C2887,59,Female,146480
C2888,48,Male,120896
C2889,41,Other,45296
C2890,46,Female,149559
C2891,39,Female,115674
C2892,44,Other,129605
C2893,35,Female,34531
C2894,66,Other,103747
C2895,57,Other,64717
C2896,64,Other,61578
C2897,20,Male,84626
C2898,68,Other,147137
C2899,39,Male,118325
C2900,68,Male,131975
C2901,32,Female,79953
C2902,50,Male,93935
C2903,31,Male,53962
C2904,62,Male,78316
C2905,32,Male,59166
C2906,43,Female,134441
C2907,18,Other,58055
C2908,48,Other,97908
C2909,31,Female,131308
C2910,37,Other,76323
C2911,35,Male,108681
C2912,39,Male,49948
C2913,18,Male,77877
C2914,27,Male,88000
C2915,53,Male,48441
C2916,69,Male,67428
C2917,51,Male,78613
C2918,43,Other,141919
C2919,20,Female,105883
C2920,42,Male,61953
C2921,60,Other,52742
C2922,28,Male,90820
C2923,51,Female,139994
C2924,28,Male,140188
C2925,36,Male,136541
C2926,45,Female,137022
C2927,51,Female,96648
C2928,41,Female,117111
C2929,41,Male,61518
C2930,32,Male,89442
C2931,55,Male,95032
C2932,21,Other,108270
C2933,58,Other,133263
C2934,21,Other,71345
C2935,31,Female,58137
C2936,47,Male,73440
C2937,65,Female,60747
C2938,36,Male,104323
C2939,67,Female,31277
C2940,52,Male,122072
C2941,33,Female,125476
C2942,59,Other,147318
C2943,20,Male,70079
C2944,54,Male,78916
C2945,43,Male,130979
C2946,59,Female,91495
C2947,66,Female,75072
C2948,30,Other,47766
C2949,30,Female,91077
C2950,28,Other,131453
C2951,25,Female,95805
C2952,54,Female,83335
C2953,33,Male,115317
C2954,58,Male,48270
C2955,68,Other,60595
C2956,60,Male,70914
C2957,56,Other,117584
C2958,20,Female,119030
C2959,41,Male,76817
C2960,60,Male,39617
C2961,56,Male,141249
C2962,33,Male,76300
C2963,59,Female,149685
C2964,23,Male,125663
C2965,56,Female,104294
C2966,45,Other,79377
C2967,35,Female,60101
C2968,40,Female,49814
C2969,36,Male,120006
C2970,20,Male,122237
C2971,31,Female,149049
C2972,35,Female,61572
C2973,47,Female,85591
C2974,52,Female,78563
C2975,32,Female,129286
C2976,54,Female,93382
C2977,53,Female,34886
C2978,62,Other,36465
C2979,49,Male,69554
C2980,21,Male,145160
C2981,18,Other,107158
C2982,30,Other,133329
C2983,29,Other,128258
C2984,52,Other,133282
C2985,62,Other,73945
C2986,52,Other,91543
C2987,61,Other,149535
C2988,50,Male,89910
C2989,66,Other,78187
C2990,69,Male,114402
C2991,66,Other,36760
C2992,61,Female,55935
C2993,53,Female,101336
C2994,27,Male,117598
C2995,50,Female,135427
C2996,67,Other,98860
C2997,48,Other,122508
C2998,36,Female,45525
C2999,43,Female,69859
C3000,45,Male,69677
C3001,25,Other,131842
C3002,68,Male,89872
C3003,24,Female,60424
C3004,22,Other,108345
C3005,33,Male,91485
C3006,54,Female,122908
C3007,54,Other,99599
C3008,31,Female,119436
C3009,22,Male,54005
C3010,22,Other,52839
C3011,33,Other,141291
C3012,28,Male,64291
C3013,21,Other,138823
C3014,64,Male,81885
C3015,41,Male,98537
C3016,46,Female,125984
C3017,47,Female,149568
C3018,61,Male,98441
C3019,67,Male,133942
C3020,63,Other,75392
C3021,18,Other,128857
C3022,37,Female,71775
C3023,44,Female,94733
C3024,65,Other,90071
C3025,56,Other,89811
C3026,27,Female,121380
C3027,61,Other,115380
C3028,39,Other,31030
C3029,43,Male,147218
C3030,55,Other,111196
C3031,34,Male,30954
C3032,56,Male,68098
C3033,28,Female,38838
C3034,26,Female,120355
C3035,40,Other,102768
C3036,31,Male,108429
C3037,19,Other,113083
C3038,48,Female,145525
C3039,32,Female,62197
C3040,59,Other,121229
C3041,37,Other,103163
C3042,20,Female,105227
C3043,24,Other,69340
C3044,20,Male,144167
C3045,30,Other,107329
C3046,32,Female,146097
C3047,60,Other,119399
C3048,68,Male,46012
C3049,40,Male,118862
C3050,27,Other,68372
C3051,31,Female,142097
C3052,51,Other,49324
C3053,48,Other,138505
C3054,51,Male,51838
C3055,21,Female,36358
C3056,55,Female,139264
C3057,64,Other,122954
C3058,47,Female,86422
C3059,30,Male,87183
C3060,48,Other,124931
C3061,51,Other,57397
C3062,34,Female,145395
C3063,31,Other,95376
C3064,61,Female,100903
C3065,38,Other,33960
C3066,55,Female,84137
C3067,33,Male,77094
C3068,48,Male,58599
C3069,56,Other,82245
C3070,61,Male,30128
C3071,43,Male,74999
C3072,24,Female,81156
C3073,38,Other,126107
C3074,48,Male,144234
C3075,26,Male,147832
C3076,21,Male,130749
C3077,64,Female,131518
C3078,57,Other,136219
C3079,69,Other,35275
C3080,20,Other,49319
C3081,18,Male,67855
C3082,30,Other,69318
C3083,63,Female,116160
C3084,57,Other,105120
C3085,22,Other,61605
C3086,30,Male,119711
C3087,66,Female,58367
C3088,63,Other,62041
C3089,55,Female,89582
C3090,32,Other,115039
C3091,54,Other,99150
C3092,35,Other,92982
C3093,37,Female,83090
C3094,33,Male,88966
C3095,33,Other,35402
C3096,61,Other,41434
C3097,58,Female,88501
C3098,59,Female,148440
C3099,39,Male,33634
C3100,47,Female,134468
C3101,41,Other,107855
C3102,49,Other,137469
C3103,24,Other,31075
C3104,49,Other,84530
C3105,46,Male,147728
C3106,41,Other,38268
C3107,65,Other,37184
C3108,48,Male,98214
C3109,65,Female,88207
C3110,69,Other,122729
C3111,41,Other,98291
C3112,42,Other,128596
C3113,50,Male,30010
C3114,20,Male,103245
C3115,33,Male,45278
C3116,21,Male,78942
C3117,60,Female,98796
C3118,57,Male,66752
C3119,46,Other,50624
C3120,28,Female,91346
C3121,69,Other,127196
C3122,22,Other,96519
C3123,60,Other,99508
C3124,67,Male,85456
C3125,43,Female,90493
C3126,21,Other,95905
C3127,40,Other,54106
C3128,32,Other,125054
C3129,62,Other,81651
C3130,19,Male,92354
C3131,37,Male,38317
C3132,34,Female,105923
C3133,37,Male,91005
C3134,32,Other,96038
C3135,54,Male,71321
C3136,24,Other,72261
C3137,57,Male,105241
C3138,32,Male,95668
C3139,68,Male,59093
C3140,61,Other,104438
C3141,25,Male,141412
C3142,52,Male,136702
C3143,49,Other,113225
C3144,23,Female,134256
C3145,33,Male,140962
C3146,69,Male,149007
C3147,27,Female,97654
C3148,51,Male,116514
C3149,62,Female,32633
C3150,51,Other,140568
C3151,34,Female,121199
C3152,43,Female,133855
C3153,23,Female,50237
C3154,23,Female,104559
C3155,20,Other,44310
C3156,38,Other,131749
C3157,52,Male,145310
C3158,27,Other,45804
C3159,27,Other,130352
C3160,63,Female,135417
C3161,54,Male,105614
C3162,33,Female,59771
C3163,22,Female,34407
C3164,37,Female,67359
C3165,28,Male,129364
C3166,58,Female,104113
C3167,29,Female,148809
C3168,68,Male,97608
C3169,50,Male,122600
C3170,54,Female,80080
C3171,62,Other,50162
C3172,58,Male,102626
C3173,54,Male,37735
C3174,62,Male,85734
C3175,60,Female,135122
C3176,52,Male,89915
C3177,60,Male,119141
C3178,48,Other,105760
C3179,33,Female,130927
C3180,57,Male,48797
C3181,40,Male,36256
C3182,59,Male,87752
C3183,59,Female,58539
C3184,34,Female,49827
C3185,60,Other,71339
C3186,32,Male,113380
C3187,61,Male,63303
C3188,68,Female,119475
C3189,63,Other,82084
C3190,21,Other,106233
C3191,31,Male,30530
C3192,62,Female,146831
C3193,36,Male,132962
C3194,36,Male,91763
C3195,46,Female,46855
C3196,45,Female,65828
C3197,64,Male,41308
C3198,37,Other,75236
C3199,21,Female,120274
C3200,45,Other,52129
C3201,40,Female,118255
C3202,22,Female,65039
C3203,25,Female,149251
C3204,52,Female,102599
C3205,48,Female,68991
C3206,66,Female,127749
C3207,60,Female,108113
C3208,68,Other,63327
C3209,28,Female,137817
C3210,49,Other,143579
C3211,58,Male,102045
C3212,52,Male,143811
C3213,43,Other,147600
C3214,36,Other,78088
C3215,28,Female,126992
C3216,49,Other,85386
C3217,24,Other,137468
C3218,28,Male,140785
C3219,33,Other,102249
C3220,68,Male,114431
C3221,30,Male,95773
C3222,20,Other,52776
C3223,23,Male,114965
C3224,47,Male,56144
C3225,66,Male,35334
C3226,66,Female,76020
C3227,49,Male,58355
C3228,54,Male,69813
C3229,59,Male,38362
C3230,45,Male,34390
C3231,41,Female,73745
C3232,27,Female,131985
C3233,47,Male,33728
C3234,54,Other,105830
C3235,38,Other,117359
C3236,68,Other,135524
C3237,34,Female,98534
C3238,22,Male,60352
C3239,68,Female,116841
C3240,51,Female,135765
C3241,60,Female,47338
C3242,67,Female,33656
C3243,38,Male,56064
C3244,61,Other,145162
C3245,66,Other,82711
C3246,27,Female,107956
C3247,53,Female,142101
C3248,57,Other,59449
C3249,63,Other,99024
C3250,59,Male,95678
C3251,51,Female,55040
C3252,67,Male,59022
C3253,51,Female,82496
C3254,54,Other,141433
C3255,21,Male,94636
C3256,60,Other,83522
C3257,18,Female,82263
C3258,25,Male,147459
C3259,48,Other,68009
C3260,29,Other,36324
C3261,51,Female,108544
C3262,38,Other,35763
C3263,26,Male,58661
C3264,48,Male,39694
C3265,34,Other,63100
C3266,69,Other,39841
C3267,32,Female,74267
C3268,25,Other,41270
C3269,18,Male,98185
C3270,33,Female,62052
C3271,41,Female,42226
C3272,28,Male,83461
C3273,47,Female,70358
C3274,42,Female,86706
C3275,43,Female,132803
C3276,63,Female,49249
C3277,54,Other,127354
C3278,34,Male,37128
C3279,54,Other,147150
C3280,28,Male,49028
C3281,60,Female,122304
C3282,48,Other,102574
C3283,62,Other,47903
C3284,24,Male,33300
C3285,59,Other,107686
C3286,24,Male,34883
C3287,57,Other,113992
C3288,38,Female,66022
C3289,33,Other,110579
C3290,65,Female,56074
C3291,34,Male,134142
C3292,26,Other,61481
C3293,62,Female,116854
C3294,46,Male,97871
C3295,68,Male,118453
C3296,19,Other,81266
C3297,46,Female,149262
C3298,27,Male,89371
C3299,50,Other,50160
C3300,66,Female,133679
C3301,54,Female,124895
C3302,51,Other,57299
C3303,48,Other,141200
C3304,34,Other,49837
C3305,53,Other,80333
C3306,44,Other,74180
C3307,27,Male,54225
C3308,29,Male,128163
C3309,66,Female,57971
C3310,64,Other,127477
C3311,23,Male,124103
C3312,36,Other,129408
C3313,62,Other,54866
C3314,57,Other,92738
C3315,29,Male,104635
C3316,38,Female,54064
C3317,26,Other,107808
C3318,44,Other,141708
C3319,25,Other,105037
C3320,32,Other,75357
C3321,18,Other,45901
C3322,69,Male,56801
C3323,53,Female,82200
C3324,53,Female,117082
C3325,23,Other,74580
C3326,24,Other,67311
C3327,26,Female,121229
C3328,65,Female,36064
C3329,56,Other,68403
C3330,46,Male,127032
C3331,58,Male,129149
C3332,57,Male,140347
C3333,33,Female,90345
C3334,47,Male,81178
C3335,39,Female,56889
C3336,43,Female,80461
C3337,48,Other,50005
C3338,52,Female,75470
C3339,20,Female,52874
C3340,32,Male,36344
C3341,31,Other,38114
C3342,28,Other,110460
C3343,32,Male,139809
C3344,51,Female,73332
C3345,48,Female,120205
C3346,64,Male,101736
C3347,44,Female,46077
C3348,45,Female,104712
C3349,21,Other,69310
C3350,34,Other,31930
C3351,31,Other,32970
C3352,46,Other,109648
C3353,63,Other,139778
C3354,21,Male,106157
C3355,22,Male,82454
C3356,53,Male,36543
C3357,37,Female,60609
C3358,21,Male,133190
C3359,27,Other,96660
C3360,22,Other,39068
C3361,68,Other,127866
C3362,33,Other,106774
C3363,45,Other,109573
C3364,64,Other,69808
C3365,42,Male,99198
C3366,67,Male,98965
C3367,19,Female,104603
C3368,23,Female,106759
C3369,56,Other,49981
C3370,22,Other,90437
C3371,56,Male,94661
C3372,53,Female,67595
C3373,67,Male,65584
C3374,34,Female,104868
C3375,68,Male,118732
C3376,23,Other,35873
C3377,39,Female,71875
C3378,55,Female,127508
C3379,31,Other,66809
C3380,42,Female,115083
C3381,19,Other,75932
C3382,42,Female,108263
C3383,32,Male,113078
C3384,68,Female,127952
C3385,44,Other,36215
C3386,45,Female,129394
C3387,60,Other,103690
C3388,43,Female,72765
C3389,34,Female,49032
C3390,31,Female,116502
C3391,55,Female,135637
C3392,61,Female,69532
C3393,64,Male,47594
C3394,40,Other,72867
C3395,48,Male,88167
C3396,19,Male,99438
C3397,37,Other,117382
C3398,63,Other,105823
C3399,57,Male,51095
C3400,23,Female,144827
C3401,59,Other,86426
C3402,29,Other,130119
C3403,57,Female,99508
C3404,59,Female,95190
C3405,48,Other,129536
C3406,51,Male,87688
C3407,56,Female,86344
C3408,59,Other,70090
C3409,64,Male,108047
C3410,63,Male,84963
C3411,53,Other,103463
C3412,63,Male,126369
C3413,25,Female,70340
C3414,44,Female,122895
C3415,59,Other,101723
C3416,56,Male,64397
C3417,19,Male,70354
C3418,59,Other,120864
C3419,26,Male,40316
C3420,20,Other,122431
C3421,61,Female,147120
C3422,52,Female,112633
C3423,41,Other,51430
C3424,35,Male,61761
C3425,51,Male,57189
C3426,33,Male,97590
C3427,64,Male,148952
C3428,62,Other,103407
C3429,59,Male,127936
C3430,60,Female,90009
C3431,49,Female,117530
C3432,59,Male,47184
C3433,36,Male,140732
C3434,56,Female,72447
C3435,42,Male,149013
C3436,68,Other,71716
C3437,57,Male,43939
C3438,21,Female,130492
C3439,23,Female,62704
C3440,30,Other,106248
C3441,18,Other,84168
C3442,54,Male,119818
C3443,45,Female,113732
C3444,34,Male,128416
C3445,30,Female,43876
C3446,47,Female,120572
C3447,32,Other,114310
C3448,44,Male,34216
C3449,65,Female,146868
C3450,43,Other,39187
C3451,33,Other,64153
C3452,61,Male,72553
C3453,67,Other,94874
C3454,31,Other,112010
C3455,36,Female,70802
C3456,26,Other,97294
C3457,29,Other,63630
C3458,68,Male,137234
C3459,45,Other,99857
C3460,21,Male,62863
C3461,32,Other,140151
C3462,45,Male,73885
C3463,29,Female,52528
C3464,66,Male,91683
C3465,68,Female,100756
C3466,33,Male,119587
C3467,52,Other,148714
C3468,59,Male,95674
C3469,41,Female,59189
C3470,39,Male,135916
C3471,56,Other,94016
C3472,33,Female,107183
C3473,38,Other,71930
C3474,27,Female,52984
C3475,55,Other,98623
C3476,21,Female,50509
C3477,69,Female,75285
C3478,69,Other,140428
C3479,47,Male,61118
C3480,20,Male,74129
C3481,63,Other,121241
C3482,35,Female,99984
C3483,60,Male,133317
C3484,24,Other,32193
C3485,39,Other,79616
C3486,25,Male,68497
C3487,48,Female,136652
C3488,54,Male,91332
C3489,27,Male,147954
C3490,54,Other,95283
C3491,46,Female,103868
C3492,19,Female,78375
C3493,64,Female,82308
C3494,47,Male,36284
C3495,68,Other,69035
C3496,50,Female,137993
C3497,44,Female,64686
C3498,65,Male,114154
C3499,27,Female,127067
C3500,58,Female,39459
C3501,60,Female,133437
C3502,45,Male,83672
C3503,66,Female,123205
C3504,36,Male,149027
C3505,62,Other,114171
C3506,39,Female,102946
C3507,34,Female,122380
C3508,60,Female,49209
C3509,49,Other,31171
C3510,28,Female,63104
C3511,27,Female,76248
C3512,35,Female,63510
C3513,39,Female,129828
C3514,40,Other,90892
C3515,64,Other,104547
C3516,45,Other,30490
C3517,42,Male,135445
C3518,33,Other,62462
C3519,50,Female,137468
C3520,42,Male,81021
C3521,65,Female,52197
C3522,41,Female,58870
C3523,68,Other,137843
C3524,38,Other,142325
C3525,46,Other,47457
C3526,56,Female,37558
C3527,38,Female,127855
C3528,42,Male,56157
C3529,60,Other,105711
C3530,41,Male,135625
C3531,30,Other,32660
C3532,60,Male,52341
C3533,63,Other,122536
C3534,56,Male,67999
C3535,19,Female,62446
C3536,50,Other,147781
C3537,27,Other,98675
C3538,66,Male,104997
C3539,32,Female,131990
C3540,27,Female,86138
C3541,68,Female,65339
C3542,64,Other,78295
C3543,69,Other,43050
C3544,48,Male,36686
C3545,30,Other,65300
C3546,35,Female,109683
C3547,57,Other,51820
C3548,20,Female,107849
C3549,40,Other,53896
C3550,28,Male,136136
C3551,62,Female,95968
C3552,68,Other,149443
C3553,38,Female,96624
C3554,31,Female,53627
C3555,56,Female,96063
C3556,20,Female,31648
C3557,67,Female,145014
C3558,39,Other,46134
C3559,33,Female,146984
C3560,69,Male,120386
C3561,56,Male,69639
C3562,23,Female,64981
C3563,41,Other,73706
C3564,47,Female,146921
C3565,38,Other,63331
C3566,48,Female,51902
C3567,41,Female,47626
C3568,26,Other,56724
C3569,61,Other,85976
C3570,34,Male,47074
C3571,66,Female,69029
C3572,67,Male,53709
C3573,25,Female,88253
C3574,39,Other,141068
C3575,30,Female,127152
C3576,29,Other,51467
C3577,43,Female,57693
